average_gas_to_oil_ratio,basin_ag_flaring_co2_emissions,basin_ag_venting_co2_emissions,facility_id,facility_name,flaring_ch4_emissions,flaring_n2o_emissions,industry_segment,natural_gas_vented_or_flared,number_of_wells_flaring,number_of_wells_venting,reporting_year,sub_basin_identifier,table_desc,table_num,venting_ch4_emissions,volume_of_gas_sent_to_sales,volume_of_oil_produced,wells_two_year_delay
246.0000000000,8.4319566000,,1013289,BPH PowderRiverBasinWY,0.0227322000,0.0000146000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2019,"515 - CONVERSE, WY (9) - Oil",Associated Gas Venting and Flaring,Table M.1,,2568000.0000000000,11923.8500000000,No
36125.3153540000,6.2776430000,0E-10,1008604,Ensign Gulf Coast Basin-Production,0.0301360000,0.0000119000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"220 - DE WITT, TX (123) - Shale gas",Associated Gas Venting and Flaring,Table M.1,0E-10,15651.0400000000,433.2430000000,No
64775.7702007000,12.7727170000,,1008472,CRI 360 Anadarko,0.0453892000,0.0000208000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2023,"360 - GRADY, OK (51) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,0E-10,2.6244381000,No
362.0000000000,,0E-10,1011659,Endeavor Energy Resources LP 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2021,"430 - IRION, TX (235) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,9620666.6666667000,26609.1624000000,No
2500.0000000000,2.4479700000,,1008527,"Chesapeake Operating LLC, 230 - Arkla Basin",0.0174300000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2019,"230 - DE SOTO, LA (31) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,0E-10,18.9560000000,No
732.4312000000,9901.8384000000,,1009390,XTO Energy Inc 430 Permian,26.3933000000,0.1396000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,256.0000000000,,2016,"430 - GAINES, TX (165) - Oil",Associated Gas Venting and Flaring,Table M.1,,846187127.5700000000,1326338.2300000000,No
1633.6716598000,1840.9027332000,,1008471,CRI 395 Williston,5.1992098000,0.0032827000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,6.0000000000,,2018,"395 - STARK, ND (89) - Oil",Associated Gas Venting and Flaring,Table M.1,,876800.0000000000,13037.4969433000,No
1654.5477875000,,4.0707602000,1008471,CRI 395 Williston,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,29.0000000000,2015,"395 - WILLIAMS, ND (105) - Oil",Associated Gas Venting and Flaring,Table M.1,106.5120632000,6092602.5184691000,10791.1902797000,No
1918.0000000000,0.1816000000,,1009390,XTO Energy Inc 430 Permian,0.0010000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2018,"430 - DAWSON, TX (115) - Oil",Associated Gas Venting and Flaring,Table M.1,,204905.7000000000,108.4800000000,No
2709.0120829000,355.1687523000,,1014858,Bison IV - DJ Basin,2.2752655000,0.0005347000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,64.0000000000,,2023,"540 - WELD, CO (123) - Oil",Associated Gas Venting and Flaring,Table M.1,,11186360186.5254020000,1863.3095408000,No
16.6089780000,,0.0535214000,1006886,"Clayton Williams Energy, Inc. - 430 Permian Basin",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,4.0000000000,2015,"430 - STERLING, TX (431) - Oil",Associated Gas Venting and Flaring,Table M.1,1.2030571000,0E-10,8103.4305428000,No
640.0000000000,1227.6622347000,,1013106,Surge Energy 430 Permian Basin,2.4896466000,0.0021205000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,4.0000000000,,2023,"430 - DAWSON, TX (115) - Oil",Associated Gas Venting and Flaring,Table M.1,,36000.0000000000,1151.0000000000,No
23221.3479848000,14726.6811584000,,1008714,Gulf Coast Facility,58.1624754000,0.0253248000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,8.0000000000,,2021,"220 - DE WITT, TX (123) - Oil",Associated Gas Venting and Flaring,Table M.1,,1674518000.0000000000,66105.0000000000,No
98.8380555000,,0.0651865000,1010222,GULF COAST BASIN,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2023,"220 - VERMILION, LA (113) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0.7595098000,0E-10,0.4571114000,No
4516.4611770000,11005.7118315000,,1012059,SHD Oil & Gas Williston (395) Basin,43.8908179000,0.0187093000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,9.0000000000,,2019,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,7242.0000000000,32016.7355482000,No
0E-10,,0E-10,1011659,Endeavor Energy Resources LP 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2021,"430 - MOTLEY, TX (345) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,0E-10,No
11559.6226789000,35386.6423899000,,1014727,Capitan Energy 430,154.1598395000,0.0650940000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,64.0000000000,,2021,"430 - CULBERSON, TX (109) - Oil",Associated Gas Venting and Flaring,Table M.1,,27826086500.0000000000,2452129.0000000000,No
5268.6000000000,,4.8000000000,1008290,430 Permian Basin DEC,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,4.0000000000,2015,"430 - EDDY, NM (15) - Oil",Associated Gas Venting and Flaring,Table M.1,36.9000000000,0E-10,2019.7000000000,No
4127.1661000000,107.0000000000,,1008616,XTO Energy Inc 350 South Oklahoma Folded Belt,0.3800000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,38.0000000000,,2020,"350 - LOVE, OK (85) - Oil",Associated Gas Venting and Flaring,Table M.1,,600424479.1000000000,153264.8000000000,No
9.0000000000,,0.4037000000,1012945,Basin 220 - Extex Operating Company,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,187.0000000000,2021,"220 - LAFOURCHE, LA (57) - Oil",Associated Gas Venting and Flaring,Table M.1,1.6653000000,114629.0000000000,12281.0000000000,No
117860.0000000000,6.1000000000,0E-10,1010945,"EXCO Resources, Inc. - Gulf Coast Basin #220",0.0444000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2016,"220 - DIMMIT, TX (127) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,1.0000000000,No
1239.0000000000,52.4000000000,,1014544,Franklin Mountain Energy 3,0.9100000000,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2022,"430 - LEA, NM (25) - Oil",Associated Gas Venting and Flaring,Table M.1,,1173461.0000000000,575.0000000000,No
2095.5860350000,18143.6817575000,,1009625,"Grayson Mill Operating, LLC",52.6482596000,0.0321433000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,168.0000000000,,2021,"395 - MOUNTRAIL, ND (61) - Oil",Associated Gas Venting and Flaring,Table M.1,,6064564390.0000000000,2790398.9200000000,No
7553.6011099000,6068.9800000000,,1012376,"PDC Permian, Inc. 430 Permian Basin",26.3992500000,0.0108650000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,140.0000000000,,2023,"430 - REEVES, TX (389) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,,0E-10,11625.7200000000,No
3210.6344443000,10338.4122785000,,1008290,430 Permian Basin DEC,35.9355908000,0.0157975000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,197.0000000000,,2021,"430 - LEA, NM (25) - Oil",Associated Gas Venting and Flaring,Table M.1,,3898619328.0000000000,1961051.7710000000,No
39.9568220000,,1.2834307000,1010222,GULF COAST BASIN,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,5.0000000000,2023,"220 - ORANGE, TX (361) - Oil",Associated Gas Venting and Flaring,Table M.1,29.6053953000,0E-10,44.6058998000,No
1502.0417598000,,0.2580482000,1008241,Unit Petroleum 783 Anadarko Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,2.0000000000,2021,"360 - TEXAS, OK (139) - Other tight reservoir rock",Associated Gas Venting and Flaring,Table M.1,26.8508610000,0E-10,1458.4900000000,No
4573.8329150000,3760.2608160000,,1007479,ConocoPhillips Permian (430),24.8160304000,0.0084393000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2019,"430 - REEVES, TX (389) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,712712180.0000000000,170764.0960000000,No
1397.0000000000,4.0000000000,,1008642,Basin 430 West Texas - OSP,0E-10,0E-10,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2015,"430 - STERLING, TX (431) - Oil",Associated Gas Venting and Flaring,Table M.1,,2187000.0000000000,2177.0000000000,No
3460.0000000000,436.3826598000,,1010117,Core Energy Otsego County EOR Operations,1.2816329000,0.0010328000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2021,"305 - GRAND TRAVERSE, MI (55) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,2417.0000000000,No
861.9000000000,7195.5782000000,,1008219,"EOG Resources, Inc.220 Gulf Coast basin",12.9055000000,0.0084000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,9.0000000000,,2018,"220 - ATASCOSA, TX (13) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,79314.3000000000,No
9296.5000000000,,0.3369848000,1008540,Dugan Production Corp- San Juan Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,6.0000000000,2020,"580 - SANDOVAL, NM (43) - Oil",Associated Gas Venting and Flaring,Table M.1,21.3481798000,0E-10,513.0000000000,No
4155.4900000000,45235.1849100000,0E-10,1009707,COG Operating LLC  430 Permian Basin,164.4926144000,0.0804852000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1481.0000000000,,2016,"430 - UPTON, TX (461) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,152551.0000000000,No
833.0000000000,278.8132600000,,1009197,Whiting Oil and Gas Corporation 395 Williston Basin,1.8950400000,0.0003600000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,5.0000000000,,2019,"395 - DUNN, ND (25) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,3694.2300000000,No
3874.8241653000,316484.6345932000,,1008471,CRI 395 Williston,870.8729058000,0.5571702000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,500.0000000000,,2021,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,44414764472.1510500000,12439909.3251999000,No
1706.1895134000,28118.0344673000,,1008471,CRI 395 Williston,83.9215958000,0.0471296000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,286.0000000000,,2017,"395 - RICHLAND, MT (83) - Oil",Associated Gas Venting and Flaring,Table M.1,,43840400.0000000000,232624.1404552000,No
1335.7664234000,623.2715863000,,1010190,"Williston Basin (Petro-Hunt, LLC)",1.3688087000,0.0008588000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2023,"395 - WIBAUX, MT (109) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,5206.0000000000,No
11384.3190000000,,7.1825700000,1013216,SEP Permian Basin 430 Production,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2023,"430 - MARTIN, TX (317) - Oil",Associated Gas Venting and Flaring,Table M.1,168.8522800000,0E-10,1058.0340000000,No
8297.4748742000,2796.2375238000,,1009056,Vital Energy Production,10.3221362000,0.0044732000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,16.0000000000,,2021,"430 - GLASSCOCK, TX (173) - Oil",Associated Gas Venting and Flaring,Table M.1,,3640894664.7674947000,429778.9581526000,No
1460014.5789851000,6185.9575743000,,1008472,CRI 360 Anadarko,24.9834751000,0.0110003000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2017,"360 - GRADY, OK (51) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,66901800.0000000000,4579.1845994000,No
48407.1513522000,313.2000620000,,1011659,Endeavor Energy Resources LP 430 Permian Basin,1.3743567000,0.0005685000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2022,"430 - REEVES, TX (389) - Oil",Associated Gas Venting and Flaring,Table M.1,,77438378.6000000000,1694.8220844000,No
4810.6000000000,6381.4099400000,,1009197,Whiting Oil and Gas Corporation 395 Williston Basin,34.2859500000,0.0091100000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,161.0000000000,,2023,"395 - STARK, ND (89) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,14511.9450000000,No
0E-10,,0E-10,1008639,Citation Oil & Gas Corp. 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2019,"430 - HOWARD, TX (227) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0E-10,2000.0000000000,0E-10,No
4486.7000000000,,0.0000095000,1010701,"Amplify Operating Oklahoma, LLC.",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2015,"360 - DEWEY, OK (43) - Oil",Associated Gas Venting and Flaring,Table M.1,0.0006240000,42100000.0000000000,9389.5400000000,No
190538.1056071000,277.6254130000,0E-10,1010222,GULF COAST BASIN,1.6628433000,0.0005934000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,41.0000000000,,2017,"220 - WALLER, TX (473) - High permeability gas",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,31.9192949000,No
0E-10,,0E-10,1008639,Citation Oil & Gas Corp. 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2019,"430 - NOLAN, TX (353) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,0E-10,No
12449.8341997000,106.9555975000,,1008526,"Chesapeake Operating LLC, 220 - Gulf Coast Basin",0.4861402000,0.0002005000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2022,"220 - WASHINGTON, TX (477) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,130.4200000000,No
3761.9855316000,73222.5019433000,,1013674,Spur Energy Partners LLC,261.9065635000,0.1290543000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,317.0000000000,,2022,"430 - EDDY, NM (15) - Oil",Associated Gas Venting and Flaring,Table M.1,,10527634198.4220050000,5106849.6084029000,No
500.0000000000,,372.7791435000,1014369,"Ring Energy, Inc",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,94.0000000000,2022,"430 - ANDREWS, TX (3) - Oil",Associated Gas Venting and Flaring,Table M.1,2240.9753710000,132526000.0000000000,482265.1651433000,No
2524.6054480000,626130.4001000000,,1008490,Hess Corporation - 395 - Williston Basin,1578.1728950000,0.8617375520,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,575.0000000000,,2020,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,39882312000.0000000000,18561294.0200000000,No
5680.5546060000,1392.8195116000,,1009106,Slawson Exploration - Williston Basin 395,2.9752656000,0.0017922000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,21.0000000000,,2022,"395 - WILLIAMS, ND (105) - Oil",Associated Gas Venting and Flaring,Table M.1,,733191000.0000000000,131625.0000000000,No
190.6020300000,125.0559900000,0E-10,1008857,CRI 515 Powder River,0.4119200000,0.0001900000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2016,"515 - JOHNSON, WY (19) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,0E-10,8091.5980000000,No
7780.7511000000,30883.7115615000,,1011463,"Petro Harvester Operating Co., LLC 395 Williston Basin",158.7890000000,0.0550996000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,101.0000000000,,2021,"395 - BURKE, ND (13) - Oil",Associated Gas Venting and Flaring,Table M.1,,3238717000.0000000000,465211.0000000000,No
318.7000000000,1377.9941000000,,1008219,"EOG Resources, Inc.220 Gulf Coast basin",4.1572000000,0.0021000000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2015,"220 - WILSON, TX (493) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,52716.4000000000,No
94500.0000000000,12.4442403000,0E-10,1007479,ConocoPhillips Permian (430),0.0522991000,0.0000227000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,1.0000000000,,2017,"430 - ANDREWS, TX (3) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,63820000.0000000000,677.3120000000,No
846.2764236000,2727.8711705000,,1014388,Foundation Energy Management 395 Williston Basin,7.1299953000,0.0047465000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,21.0000000000,,2021,"395 - GOLDEN VALLEY, ND (33) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,37569.2848269000,No
0.2291951000,,0E-10,1007037,"J. Cleo Thompson & James Cleo Thompson, Jr. L.P. 430 Permian Basin",,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,0E-10,2015,"430 - HOWARD, TX (227) - Oil",Associated Gas Venting and Flaring,Table M.1,0E-10,5910.8100000000,3532.0000000000,No
2761.0841248000,,3.8171296000,1007777,EP Energy E&P 430 Permian Basin,,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,2.0000000000,2015,"430 - IRION, TX (235) - Oil",Associated Gas Venting and Flaring,Table M.1,100.9606135000,18548100.0000000000,8015.0287500000,No
2544211.0000000000,263.0161224000,,1012724,"LOGOS OPERATING, LLC",1.8951400000,0.0005007000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,2.0000000000,,2021,"580 - RIO ARRIBA, NM (39) - Shale gas",Associated Gas Venting and Flaring,Table M.1,,0E-10,2.0000000000,No
43245.8233645000,718.0247725000,,1013925,ETX Basin 260 Production,3.4715488000,0.0014260000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,40.0000000000,,2020,"260 - LEON, TX (289) - Oil",Associated Gas Venting and Flaring,Table M.1,,0E-10,4517.2363881000,No
11077.5445998000,,0.0654724000,1012706,Hilcorp Energy Company - Green River Basin (535),,,Onshore petroleum and natural gas production [98.230(a)(2)],Vented,,1.0000000000,2022,"535 - SWEETWATER, WY (37) - Oil",Associated Gas Venting and Flaring,Table M.1,0.5332285000,0E-10,3.0232331000,No
1802.9751371000,42239.7972744000,,1009106,Slawson Exploration - Williston Basin 395,97.1458263000,0.0575409000,Onshore petroleum and natural gas production [98.230(a)(2)],Flared,53.0000000000,,2020,"395 - MC KENZIE, ND (53) - Oil",Associated Gas Venting and Flaring,Table M.1,,2476523000.0000000000,1631992.0000000000,No
